Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg F),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg F),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg F),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,AVG_CHT,CHT_OAT_Ratio,Fuel Flow Integral,Distance Traveled,Max CHT,Engine Run,Flight ID,Fuel Flow,MPG
932.06,2,10,2026-03-18 23:54:29,37.11154,-121.62303,1461.0,146.4,170.0,-12.6,,,,,0.0,0.8,-1.7,157.8,140.0,1415.0,-0.0,-0.04,1.0,0.0,-61.0,95.0,148.7,30.01,4148.0,217.0,8.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-3.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2502.0,2502.0,25.4,12.2,,12.2,23.8,,,39.8,0.0,0.0,5.9,7.5,5.9,,,,,386.6,1383.8,381.2,1358.6,390.2,1338.8,390.2,1351.4,,,-28.0,0.1,,23.8,17.0,0.0,,,0.653,0.703,81.2,198.86,,,76.0,R,,2502.0,387.04999999999995,4.074210526315789,2.3824166666666664,139597.1353333333,420.8,True,2026-03-18 23:39:18 - Flight 2,12.2,12.000000000000002
933.06,2,10,2026-03-18 23:54:30,37.11087,-121.62288,1460.0,146.9,170.1,-12.6,,,,,0.0,0.6,1.8,158.9,140.2,1413.0,0.7,-0.06,1.1,0.0,-82.0,95.0,149.0,30.01,4148.0,217.0,8.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-6.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,197.6,2494.0,2494.0,25.4,12.2,,12.2,23.8,,,39.8,0.0,0.0,5.7,7.5,5.9,,,,,386.6,1382.0,381.2,1356.8,390.2,1338.8,390.2,1353.2,,,-28.0,0.1,,23.8,17.0,0.0,,,0.653,0.702,81.2,198.5,,,76.0,R,,2494.0,387.04999999999995,4.074210526315789,2.3858055555555553,139844.485,420.8,True,2026-03-18 23:39:18 - Flight 2,12.2,12.040983606557377
934.06,2,10,2026-03-18 23:54:31,37.1102,-121.62273,1458.0,147.2,170.1,-12.6,,,,,0.0,0.5,1.2,158.8,140.7,1412.0,0.2,-0.04,1.0,0.0,-95.0,95.0,149.5,30.01,4144.0,217.0,7.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-3.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,197.6,2506.0,2506.0,25.4,12.2,,12.2,23.9,,,39.8,0.0,0.0,5.8,7.5,5.9,,,,,386.6,1383.8,381.2,1358.6,390.2,1338.8,388.4,1351.4,,,-28.0,0.1,,23.9,17.0,0.0,,,0.653,0.702,81.1,198.32,,,76.0,R,,2506.0,386.6,4.069473684210527,2.389194444444444,140092.50933333332,420.8,True,2026-03-18 23:39:18 - Flight 2,12.2,12.065573770491802
935.06,2,10,2026-03-18 23:54:32,37.10953,-121.62259,1456.0,147.4,170.9,-12.6,,,,,0.0,0.6,2.1,157.7,140.6,1409.0,-0.3,-0.03,1.3,0.0,-116.0,95.0,149.4,30.01,4143.0,217.0,7.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-5.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,197.6,2502.0,2502.0,25.4,12.2,,12.2,23.7,,,39.8,0.0,0.0,5.9,7.5,5.9,,,,,386.6,1385.6,381.2,1358.6,390.2,1338.8,388.4,1351.4,,,-28.0,0.1,,23.7,17.0,0.0,,,0.653,0.702,81.3,198.32,,,76.0,R,,2502.0,386.6,4.069473684210527,2.392583333333333,140340.95533333332,420.8,True,2026-03-18 23:39:18 - Flight 2,12.2,12.081967213114755
936.06,2,10,2026-03-18 23:54:33,37.10885,-121.62246,1453.0,147.7,171.1,-12.6,,,,,0.0,0.6,0.1,158.4,141.0,1407.0,0.1,-0.06,1.2,0.0,-110.0,95.0,149.8,30.01,4139.0,216.0,6.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-3.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2496.0,2496.0,25.4,12.3,,12.3,23.7,,,39.8,0.0,0.0,6.1,7.5,5.9,,,,,386.6,1385.6,381.2,1358.6,390.2,1340.6,390.2,1353.2,,,-28.0,0.1,,23.7,17.0,0.0,,,0.653,0.702,81.1,198.5,,,76.0,R,,2496.0,387.04999999999995,4.074210526315789,2.395986111111111,140589.82299999997,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,12.008130081300811
937.06,2,10,2026-03-18 23:54:34,37.10817,-121.62233,1450.0,147.9,171.3,-12.6,,,,,0.0,0.7,0.8,158.4,142.5,1406.0,-0.0,-0.04,1.0,0.0,-112.0,95.0,151.4,30.01,4137.0,214.0,6.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-3.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2503.0,2503.0,25.4,12.2,,12.2,23.9,,,39.8,0.0,0.0,5.9,7.5,5.9,,,,,386.6,1385.6,381.2,1358.6,390.2,1340.6,388.4,1351.4,,,-28.0,0.1,,23.9,17.0,0.0,,,0.653,0.702,81.3,198.86,,,76.0,R,,2503.0,386.6,4.069473684210527,2.399388888888889,140839.11233333332,420.8,True,2026-03-18 23:39:18 - Flight 2,12.2,12.122950819672132
938.06,2,10,2026-03-18 23:54:35,37.1075,-121.6222,1447.0,147.9,171.6,-12.6,,,,,0.0,0.9,0.4,158.6,141.9,1402.0,-0.0,-0.03,1.2,0.0,-161.0,95.0,150.7,30.01,4133.0,213.0,6.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-3.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,197.6,2500.0,2500.0,25.4,12.2,,12.2,23.8,,,39.8,0.0,0.0,5.7,7.5,5.9,,,,,386.6,1387.4,381.2,1360.4,390.2,1340.6,388.4,1353.2,,,-28.0,0.1,,23.8,17.0,0.0,,,0.653,0.702,81.2,198.32,,,76.0,R,,2500.0,386.6,4.069473684210527,2.4027777777777777,141088.5703333333,420.8,True,2026-03-18 23:39:18 - Flight 2,12.2,12.122950819672132
939.06,2,10,2026-03-18 23:54:36,37.10682,-121.62208,1444.0,147.9,172.0,-12.6,,,,,0.0,0.7,0.6,159.0,144.5,1400.0,0.1,-0.03,1.1,0.0,-129.0,95.0,153.5,30.01,4129.0,210.0,6.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-4.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,197.6,2515.0,2515.0,25.5,12.2,,12.2,23.8,,,39.8,0.0,0.0,5.8,7.5,5.9,,,,,386.6,1389.2,381.2,1360.4,390.2,1340.6,388.4,1353.2,,,-28.0,0.1,,23.8,17.0,0.0,,,0.653,0.702,80.9,198.32,,,76.0,R,,2515.0,386.6,4.069473684210527,2.4061666666666666,141338.02833333332,420.8,True,2026-03-18 23:39:18 - Flight 2,12.2,12.122950819672132
940.06,2,10,2026-03-18 23:54:37,37.10614,-121.62196,1442.0,147.9,172.3,-12.6,,,,,0.0,0.2,-0.1,159.3,142.4,1398.0,0.5,-0.05,1.2,0.0,-145.0,95.0,151.2,30.01,4126.0,208.0,5.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-4.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,197.6,2493.0,2493.0,25.4,12.2,,12.2,23.7,,,39.8,0.0,0.0,5.9,7.5,5.9,,,,,386.6,1389.2,381.2,1360.4,390.2,1338.8,388.4,1353.2,,,-28.0,0.1,,23.7,17.0,0.0,,,0.653,0.702,80.9,198.32,,,76.0,R,,2493.0,386.6,4.069473684210527,2.4095555555555555,141587.4863333333,420.8,True,2026-03-18 23:39:18 - Flight 2,12.2,12.122950819672132
941.06,2,10,2026-03-18 23:54:38,37.10546,-121.62185,1443.0,147.9,172.3,-12.6,,,,,0.0,0.6,-0.7,159.7,142.7,1396.0,0.2,-0.04,1.0,0.0,-138.0,95.0,151.6,30.01,4124.0,206.0,5.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-4.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,197.6,2499.0,2499.0,25.5,12.2,,12.2,23.8,,,39.8,0.0,0.0,6.1,7.5,5.9,,,,,386.6,1389.2,381.2,1360.4,390.2,1338.8,388.4,1355.0,,,-28.0,0.1,,23.8,17.0,0.0,,,0.653,0.702,81.1,198.32,,,76.0,R,,2499.0,386.6,4.069473684210527,2.4129444444444443,141836.94433333332,420.8,True,2026-03-18 23:39:18 - Flight 2,12.2,12.122950819672132
942.06,2,10,2026-03-18 23:54:39,37.10478,-121.62173,1444.0,147.9,172.5,-12.6,,,,,0.0,1.1,-0.6,159.9,141.8,1395.0,0.2,-0.05,1.0,0.0,-75.0,95.0,150.6,30.01,4123.0,205.0,5.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-3.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2499.0,2499.0,25.5,12.2,,12.2,23.8,,,39.7,0.0,0.0,6.0,7.5,5.9,,,,,386.6,1387.4,381.2,1360.4,390.2,1340.6,388.4,1353.2,,,-28.0,0.1,,23.8,17.0,0.0,,,0.653,0.702,81.1,198.68,,,76.0,R,,2499.0,386.6,4.069473684210527,2.416333333333333,142086.4023333333,420.8,True,2026-03-18 23:39:18 - Flight 2,12.2,12.122950819672132
943.06,2,10,2026-03-18 23:54:40,37.1041,-121.62162,1445.0,147.9,172.8,-12.6,,,,,0.0,1.3,-3.4,159.5,143.6,1395.0,-0.6,-0.03,1.0,0.0,-9.0,95.0,152.5,30.01,4123.0,202.0,5.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-3.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,197.6,2506.0,2506.0,25.4,12.3,,12.3,23.8,,,39.7,0.0,0.0,5.7,7.5,5.9,,,,,386.6,1387.4,381.2,1358.6,390.2,1338.8,388.4,1351.4,,,-28.0,0.1,,23.8,17.0,0.0,,,0.653,0.702,81.0,198.32,,,76.0,R,,2506.0,386.6,4.069473684210527,2.419736111111111,142335.86033333332,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,12.024390243902438
944.06,2,10,2026-03-18 23:54:41,37.10342,-121.62151,1448.0,147.8,172.8,-12.6,,,,,0.0,0.7,-1.0,161.0,144.2,1395.0,0.3,-0.07,1.0,0.0,48.0,95.0,153.2,30.01,4123.0,200.0,5.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-3.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,197.6,2509.0,2509.0,25.4,12.3,,12.3,23.8,,,39.7,0.0,0.0,5.8,7.5,5.9,,,,,386.6,1387.4,381.2,1360.4,390.2,1340.6,388.4,1355.0,,,-28.0,0.1,,23.8,17.0,0.0,,,0.653,0.702,80.8,198.32,,,76.0,R,,2509.0,386.6,4.069473684210527,2.4231527777777777,142585.23399999997,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,12.016260162601625
945.06,2,10,2026-03-18 23:54:42,37.10275,-121.62141,1451.0,147.6,172.9,-12.6,,,,,0.0,0.6,-1.1,161.8,143.5,1395.0,-0.3,-0.02,0.9,0.0,135.0,95.0,152.4,30.01,4116.0,200.0,5.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-3.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,197.6,2499.0,2499.0,25.4,12.3,,12.3,23.9,,,39.7,0.0,0.0,5.9,7.5,5.9,,,,,386.6,1385.6,381.2,1360.4,390.2,1338.8,388.4,1353.2,,,-28.0,0.1,,23.9,17.0,0.0,,,0.653,0.701,81.2,198.32,,,76.0,R,,2499.0,386.6,4.069473684210527,2.426569444444444,142834.35466666665,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.999999999999998
946.06,2,10,2026-03-18 23:54:43,37.10207,-121.62131,1455.0,147.3,173.2,-12.6,,,,,0.0,1.1,-0.0,162.7,140.9,1396.0,0.7,-0.05,0.8,0.0,109.0,95.0,149.7,30.01,4117.0,202.0,5.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-4.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,197.6,2488.0,2488.0,25.5,12.3,,12.3,23.9,,,39.7,0.0,0.0,6.1,7.5,5.9,,,,,386.6,1383.8,381.2,1358.6,390.2,1338.8,388.4,1353.2,,,-28.0,0.1,,23.9,17.0,0.0,,,0.653,0.702,81.1,198.32,,,76.0,R,,2488.0,386.6,4.069473684210527,2.429986111111111,143083.05366666664,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.975609756097562
947.06,2,10,2026-03-18 23:54:44,37.10139,-121.62121,1459.0,147.2,173.5,-12.6,,,,,0.0,2.2,-2.4,161.9,141.4,1398.0,-0.4,-0.02,1.0,0.0,121.0,95.0,150.2,30.01,4119.0,203.0,5.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-3.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2504.0,2504.0,25.5,12.3,,12.3,23.9,,,39.7,0.0,0.0,6.0,7.5,5.9,,,,,386.6,1383.8,381.2,1358.6,390.2,1338.8,388.4,1355.0,,,-28.0,0.1,,23.9,17.0,0.0,,,0.653,0.702,80.8,198.68,,,76.0,R,,2504.0,386.6,4.069473684210527,2.433402777777778,143331.4153333333,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.967479674796746
948.06,2,10,2026-03-18 23:54:45,37.10071,-121.62111,1464.0,146.9,173.8,-12.6,,,,,0.0,2.1,0.3,162.6,140.9,1402.0,0.4,-0.06,1.0,0.0,153.0,95.0,149.7,30.01,4123.0,203.0,5.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-3.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,197.6,2493.0,2493.0,25.4,12.2,,12.2,23.9,,,39.7,0.0,0.0,5.7,7.5,5.9,,,,,386.6,1383.8,381.2,1358.6,390.2,1337.0,388.4,1355.0,,,-28.0,0.1,,23.9,17.0,0.0,,,0.653,0.702,81.0,198.5,,,76.0,R,,2493.0,386.6,4.069473684210527,2.4368055555555554,143579.43966666664,420.8,True,2026-03-18 23:39:18 - Flight 2,12.2,12.040983606557377
949.06,2,10,2026-03-18 23:54:46,37.10003,-121.62102,1469.0,146.7,174.1,-12.6,,,,,0.0,2.3,0.6,163.1,139.8,1407.0,0.4,-0.04,1.2,0.0,177.0,95.0,148.4,30.01,4127.0,205.0,5.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-4.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,197.6,2492.0,2492.0,25.4,12.3,,12.3,23.9,,,39.7,0.0,0.0,6.7,7.5,5.9,,,,,386.6,1382.0,381.2,1358.6,390.2,1338.8,388.4,1356.8,,,-28.0,0.1,,23.9,17.0,0.0,,,0.653,0.702,81.1,198.5,,,76.0,R,,2492.0,386.6,4.069473684210527,2.440208333333333,143827.04233333332,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.926829268292682
950.06,2,10,2026-03-18 23:54:47,37.09936,-121.62093,1474.0,146.5,174.3,-12.6,,,,,0.0,2.3,-2.5,163.7,142.2,1409.0,0.7,-0.06,1.0,0.0,185.0,95.0,151.0,30.01,4131.0,205.0,5.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-4.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,197.6,2506.0,2506.0,25.4,12.2,,12.2,23.7,,,39.7,0.0,0.0,7.5,7.5,5.9,,,,,386.6,1382.0,381.2,1358.6,390.2,1337.0,388.4,1356.8,,,-28.0,0.1,,23.7,17.0,0.0,,,0.653,0.701,81.3,198.5,,,76.0,R,,2506.0,386.6,4.069473684210527,2.443611111111111,144074.30766666663,420.8,True,2026-03-18 23:39:18 - Flight 2,12.2,12.008196721311476
951.06,2,10,2026-03-18 23:54:48,37.09868,-121.62085,1478.0,146.2,174.4,-12.6,,,,,0.0,2.0,-2.3,163.5,144.3,1414.0,0.3,-0.05,1.1,0.0,237.0,95.0,153.3,30.01,4139.0,204.0,5.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-4.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2516.0,2516.0,25.4,12.2,,12.2,23.7,,,39.7,0.0,0.0,8.0,7.5,5.9,,,,,386.6,1385.6,381.2,1360.4,390.2,1338.8,388.4,1358.6,,,-28.0,0.1,,23.7,17.0,0.0,,,0.653,0.702,81.0,198.5,,,76.0,R,,2516.0,386.6,4.069473684210527,2.447,144321.1513333333,420.8,True,2026-03-18 23:39:18 - Flight 2,12.2,11.98360655737705
952.06,2,10,2026-03-18 23:54:49,37.09801,-121.62077,1485.0,145.7,174.5,-12.6,,,,,0.0,1.9,-2.4,162.5,143.9,1420.0,-0.4,-0.06,0.9,0.0,269.0,95.0,152.9,30.01,4143.0,202.0,5.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-4.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2499.0,2499.0,25.4,12.3,,12.3,23.7,,,39.7,0.0,0.0,8.1,7.5,5.9,,,,,386.6,1387.4,381.2,1358.6,390.2,1338.8,388.4,1358.6,,,-28.0,0.1,,23.7,17.0,0.0,,,0.653,0.702,81.0,198.86,,,76.0,R,,2499.0,386.6,4.069473684210527,2.4504027777777777,144567.3203333333,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.845528455284551
953.06,2,10,2026-03-18 23:54:50,37.09734,-121.62068,1491.0,145.2,174.3,-12.6,,,,,0.0,2.1,-2.0,163.4,142.6,1426.0,0.2,-0.07,1.0,0.0,283.0,95.0,151.6,30.01,4151.0,201.0,5.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-4.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2494.0,2494.0,25.4,12.2,,12.2,23.8,,,39.7,0.0,0.0,7.9,7.5,5.9,,,,,386.6,1387.4,381.2,1358.6,390.2,1338.8,388.4,1358.6,,,-28.0,0.0,,23.8,17.0,0.0,,,0.654,0.702,80.7,198.68,,,76.0,R,,2494.0,386.6,4.069473684210527,2.4538055555555554,144812.64599999998,420.8,True,2026-03-18 23:39:18 - Flight 2,12.2,11.901639344262295
954.06,2,10,2026-03-18 23:54:51,37.09667,-121.62061,1497.0,144.7,174.3,-12.6,,,,,0.0,2.5,-2.3,162.6,141.8,1431.0,-0.5,-0.02,1.0,0.0,321.0,95.0,150.7,30.01,4160.0,200.0,5.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-4.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,197.6,2494.0,2494.0,25.4,12.2,,12.2,23.9,,,39.7,0.0,0.0,8.1,7.5,5.9,,,,,386.6,1385.6,381.2,1358.6,390.2,1338.8,388.4,1356.8,,,-28.0,0.0,,23.9,17.0,0.0,,,0.653,0.702,81.0,198.5,,,76.0,R,,2494.0,386.6,4.069473684210527,2.4571944444444442,145057.1283333333,420.8,True,2026-03-18 23:39:18 - Flight 2,12.2,11.860655737704917
955.06,2,10,2026-03-18 23:54:52,37.096,-121.62052,1503.0,144.1,174.4,-12.6,,,,,0.0,2.6,-1.5,162.4,141.9,1438.0,0.2,-0.02,1.0,0.0,351.0,95.0,150.8,30.01,4160.0,198.0,5.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-4.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,197.6,2497.0,2497.0,25.4,12.3,,12.3,23.9,,,39.7,0.0,0.0,8.2,7.5,5.9,,,,,386.6,1385.6,381.2,1358.6,390.2,1337.0,388.4,1355.0,,,-28.0,0.0,,23.9,17.0,0.0,,,0.653,0.701,81.0,198.5,,,76.0,R,,2497.0,386.6,4.069473684210527,2.460597222222222,145300.68299999996,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.715447154471544
956.06,2,10,2026-03-18 23:54:53,37.09534,-121.62044,1510.0,143.5,174.2,-12.6,,,,,0.0,2.5,-1.3,161.9,142.2,1444.0,0.6,-0.05,1.0,0.0,360.0,95.0,151.1,30.01,4165.0,195.0,6.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-5.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,197.6,2503.0,2503.0,25.4,12.2,,12.2,23.9,,,39.7,0.0,0.0,8.4,7.5,5.9,,,,,386.6,1387.4,381.2,1360.4,390.2,1337.0,388.4,1355.0,,,-28.0,0.0,,23.9,17.0,0.0,,,0.653,0.701,81.2,198.5,,,76.0,R,,2503.0,386.6,4.069473684210527,2.464,145543.22566666664,420.8,True,2026-03-18 23:39:18 - Flight 2,12.2,11.762295081967213
957.06,2,10,2026-03-18 23:54:54,37.09468,-121.62035,1515.0,142.8,173.8,-12.6,,,,,0.0,2.2,-6.6,160.5,141.0,1449.0,-0.4,-0.04,1.0,0.0,328.0,95.0,149.9,30.01,4171.0,192.0,5.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-4.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2500.0,2500.0,25.4,12.3,,12.3,23.9,,,39.7,0.0,0.0,8.5,7.5,5.9,,,,,386.6,1387.4,381.2,1362.2,390.2,1337.0,388.4,1355.0,,,-28.0,0.0,,23.9,17.0,0.0,,,0.653,0.702,81.0,198.86,,,76.0,R,,2500.0,386.6,4.069473684210527,2.4674027777777776,145784.67199999996,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.609756097560975
958.06,2,10,2026-03-18 23:54:55,37.09402,-121.62025,1521.0,142.5,173.1,-12.6,,,,,0.0,1.7,-7.4,160.4,140.5,1454.0,-0.2,-0.05,0.9,0.0,324.0,95.0,149.4,30.01,4177.0,189.0,6.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-4.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2496.0,2496.0,25.4,12.3,,12.3,23.8,,,39.7,0.0,0.0,7.8,7.5,5.9,,,,,386.6,1385.6,381.2,1360.4,390.2,1337.0,388.4,1355.0,,,-28.0,0.0,,23.8,17.0,0.0,,,0.653,0.701,81.2,198.5,,,76.0,R,,2496.0,386.6,4.069473684210527,2.4708194444444445,146025.27499999997,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.585365853658535
959.06,2,10,2026-03-18 23:54:56,37.09337,-121.62016,1525.0,142.3,172.0,-12.6,,,,,0.0,1.6,-13.0,159.1,139.7,1459.0,-0.9,-0.04,0.9,0.0,303.0,95.0,148.5,30.01,4183.0,187.0,5.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-4.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,197.6,2490.0,2490.0,25.4,12.2,,12.2,23.8,,,39.7,0.0,0.0,6.9,7.5,5.9,,,,,386.6,1383.8,381.2,1358.6,390.2,1337.0,388.4,1355.0,,,-28.0,0.0,,23.8,17.0,0.0,,,0.653,0.702,80.9,198.32,,,76.0,R,,2490.0,386.6,4.069473684210527,2.474222222222222,146265.4563333333,420.8,True,2026-03-18 23:39:18 - Flight 2,12.2,11.66393442622951
960.06,2,10,2026-03-18 23:54:57,37.09272,-121.62003,1527.0,142.1,170.7,-12.6,,,,,0.0,1.5,-13.4,157.4,138.9,1462.0,-1.3,-0.07,1.0,0.0,224.0,95.0,147.7,30.01,4186.0,184.0,5.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-3.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,197.6,2491.0,2491.0,25.4,12.2,,12.2,23.9,,,39.7,0.0,0.0,6.6,7.5,5.9,,,,,386.6,1385.6,381.2,1358.6,390.2,1340.6,388.4,1355.0,,,-28.0,0.0,,23.9,17.0,0.0,,,0.653,0.701,80.8,198.32,,,76.0,R,,2491.0,386.6,4.069473684210527,2.477611111111111,146505.30033333332,420.8,True,2026-03-18 23:39:18 - Flight 2,12.2,11.647540983606557
961.06,2,10,2026-03-18 23:54:58,37.09207,-121.61988,1528.0,142.2,168.9,-12.6,,,,,0.0,1.2,-10.9,156.0,138.3,1463.0,-1.6,-0.03,1.0,0.0,175.0,95.0,147.0,30.01,4188.0,184.0,5.0,153.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-3.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,197.6,2493.0,2493.0,25.4,12.2,,12.2,23.8,,,39.7,0.0,0.0,6.4,7.5,5.9,,,,,384.8,1385.6,381.2,1358.6,390.2,1340.6,388.4,1355.0,,,-28.0,0.0,,23.8,17.0,0.0,,,0.653,0.702,81.0,198.32,,,75.0,R,,2493.0,386.15,4.064736842105263,2.481,146745.05999999997,420.8,True,2026-03-18 23:39:18 - Flight 2,12.2,11.655737704918032
